REF_DATE,GEO,DGUID,VECTOR,COORDINATE,Population estimate
1/1/2014,Newfoundland and Labrador,2016A000210,v2,2,528242
1/1/2014,Prince Edward Island,2016A000211,v8,3,143996
1/1/2014,Nova Scotia,2016A000212,v9,4,939867
1/1/2014,New Brunswick,2016A000213,v10,5,759018
1/1/2014,Quebec,2016A000224,v11,6,8125478
1/1/2014,Ontario,2016A000235,v12,7,13562583
1/1/2014,Manitoba,2016A000246,v13,8,1271562
1/1/2014,Saskatchewan,2016A000247,v14,9,1106374
1/1/2014,Alberta,2016A000248,v15,10,4029951
1/1/2014,British Columbia,2016A000259,v3,11,4666788
1/1/2014,Yukon,2016A000260,v4,12,36393
1/1/2014,Northwest Territories,2016A000261,v6,14,43800
1/1/2014,Nunavut,2016A000262,v7,15,35587
1/1/2014,Canada,2016A000011124,v1,1,35323533
1/1/2014,Newfoundland and Labrador,2016A000210,v2,2,527498
1/1/2014,Prince Edward Island,2016A000211,v8,3,143984
1/1/2014,Nova Scotia,2016A000212,v9,4,938913
1/1/2014,New Brunswick,2016A000213,v10,5,758876
1/1/2014,Quebec,2016A000224,v11,6,8132425
1/1/2014,Ontario,2016A000235,v12,7,13582747
1/1/2014,Manitoba,2016A000246,v13,8,1274407
1/1/2014,Saskatchewan,2016A000247,v14,9,1109631
1/1/2014,Alberta,2016A000248,v15,10,4054280
1/1/2014,British Columbia,2016A000259,v3,11,4684490
1/1/2014,Yukon,2016A000260,v4,12,36682
1/1/2014,Northwest Territories,2016A000261,v6,14,43794
1/1/2014,Nunavut,2016A000262,v7,15,35806
1/1/2014,Canada,2016A000011124,v1,1,35437435
1/1/2014,Newfoundland and Labrador,2016A000210,v2,2,528159
1/1/2014,Prince Edward Island,2016A000211,v8,3,144283
1/1/2014,Nova Scotia,2016A000212,v9,4,938545
1/1/2014,New Brunswick,2016A000213,v10,5,758976
1/1/2014,Quebec,2016A000224,v11,6,8150183
1/1/2014,Ontario,2016A000235,v12,7,13617553
1/1/2014,Manitoba,2016A000246,v13,8,1279014
1/1/2014,Saskatchewan,2016A000247,v14,9,1112979
1/1/2014,Alberta,2016A000248,v15,10,4083648
1/1/2014,British Columbia,2016A000259,v3,11,4707103
1/1/2014,Yukon,2016A000260,v4,12,37137
1/1/2014,Northwest Territories,2016A000261,v6,14,43884
1/1/2014,Nunavut,2016A000262,v7,15,35971
1/1/2014,Canada,2016A000011124,v1,1,35559047
1/1/2014,Newfoundland and Labrador,2016A000210,v2,2,528461
1/1/2014,Prince Edward Island,2016A000211,v8,3,144538
1/1/2014,Nova Scotia,2016A000212,v9,4,938972
1/1/2014,New Brunswick,2016A000213,v10,5,759524
1/1/2014,Quebec,2016A000224,v11,6,8165447
1/1/2014,Ontario,2016A000235,v12,7,13661314
1/1/2014,Manitoba,2016A000246,v13,8,1283366
1/1/2014,Saskatchewan,2016A000247,v14,9,1116203
1/1/2014,Alberta,2016A000248,v15,10,4106056
1/1/2014,British Columbia,2016A000259,v3,11,4737725
1/1/2014,Yukon,2016A000260,v4,12,37272
1/1/2014,Northwest Territories,2016A000261,v6,14,44064
1/1/2014,Nunavut,2016A000262,v7,15,36105
1/1/2015,Canada,2016A000011124,v1,1,35575187
1/1/2015,Newfoundland and Labrador,2016A000210,v2,2,528361
1/1/2015,Prince Edward Island,2016A000211,v8,3,144368
1/1/2015,Nova Scotia,2016A000212,v9,4,938296
1/1/2015,New Brunswick,2016A000213,v10,5,759617
1/1/2015,Quebec,2016A000224,v11,6,8163132
1/1/2015,Ontario,2016A000235,v12,7,13657737
1/1/2015,Manitoba,2016A000246,v13,8,1286453
1/1/2015,Saskatchewan,2016A000247,v14,9,1118181
1/1/2015,Alberta,2016A000248,v15,10,4116047
1/1/2015,British Columbia,2016A000259,v3,11,4745468
1/1/2015,Yukon,2016A000260,v4,12,37168
1/1/2015,Northwest Territories,2016A000261,v6,14,44140
1/1/2015,Nunavut,2016A000262,v7,15,36219
1/1/2015,Canada,2016A000011124,v1,1,35611271
1/1/2015,Newfoundland and Labrador,2016A000210,v2,2,528063
1/1/2015,Prince Edward Island,2016A000211,v8,3,144259
1/1/2015,Nova Scotia,2016A000212,v9,4,936271
1/1/2015,New Brunswick,2016A000213,v10,5,758948
1/1/2015,Quebec,2016A000224,v11,6,8163063
1/1/2015,Ontario,2016A000235,v12,7,13669860
1/1/2015,Manitoba,2016A000246,v13,8,1288094
1/1/2015,Saskatchewan,2016A000247,v14,9,1118806
1/1/2015,Alberta,2016A000248,v15,10,4128300
1/1/2015,British Columbia,2016A000259,v3,11,4757759
1/1/2015,Yukon,2016A000260,v4,12,37372
1/1/2015,Northwest Territories,2016A000261,v6,14,44193
1/1/2015,Nunavut,2016A000262,v7,15,36283
1/1/2015,Canada,2016A000011124,v1,1,35702908
1/1/2015,Newfoundland and Labrador,2016A000210,v2,2,528117
1/1/2015,Prince Edward Island,2016A000211,v8,3,144546
1/1/2015,Nova Scotia,2016A000212,v9,4,936525
1/1/2015,New Brunswick,2016A000213,v10,5,758842
1/1/2015,Quebec,2016A000224,v11,6,8175272
1/1/2015,Ontario,2016A000235,v12,7,13707118
1/1/2015,Manitoba,2016A000246,v13,8,1292227
1/1/2015,Saskatchewan,2016A000247,v14,9,1120967
1/1/2015,Alberta,2016A000248,v15,10,4144491
1/1/2015,British Columbia,2016A000259,v3,11,4776388
1/1/2015,Yukon,2016A000260,v4,12,37690
1/1/2015,Northwest Territories,2016A000261,v6,14,44237
1/1/2015,Nunavut,2016A000262,v7,15,36488
1/1/2015,Canada,2016A000011124,v1,1,35822894
1/1/2015,Newfoundland and Labrador,2016A000210,v2,2,528696
1/1/2015,Prince Edward Island,2016A000211,v8,3,144894
1/1/2015,Nova Scotia,2016A000212,v9,4,938320
1/1/2015,New Brunswick,2016A000213,v10,5,759778
1/1/2015,Quebec,2016A000224,v11,6,8190014
1/1/2015,Ontario,2016A000235,v12,7,13757688
1/1/2015,Manitoba,2016A000246,v13,8,1297329
1/1/2015,Saskatchewan,2016A000247,v14,9,1124919
1/1/2015,Alberta,2016A000248,v15,10,4159519
1/1/2015,British Columbia,2016A000259,v3,11,4802955
1/1/2015,Yukon,2016A000260,v4,12,37751
1/1/2015,Northwest Territories,2016A000261,v6,14,44428
1/1/2015,Nunavut,2016A000262,v7,15,36603
1/1/2016,Canada,2016A000011124,v1,1,35871136
1/1/2016,Newfoundland and Labrador,2016A000210,v2,2,528800
1/1/2016,Prince Edward Island,2016A000211,v8,3,145202
1/1/2016,Nova Scotia,2016A000212,v9,4,938690
1/1/2016,New Brunswick,2016A000213,v10,5,760580
1/1/2016,Quebec,2016A000224,v11,6,8193624
1/1/2016,Ontario,2016A000235,v12,7,13773629
1/1/2016,Manitoba,2016A000246,v13,8,1302544
1/1/2016,Saskatchewan,2016A000247,v14,9,1127773
1/1/2016,Alberta,2016A000248,v15,10,4169830
1/1/2016,British Columbia,2016A000259,v3,11,4811465
1/1/2016,Yukon,2016A000260,v4,12,37770
1/1/2016,Northwest Territories,2016A000261,v6,14,44507
1/1/2016,Nunavut,2016A000262,v7,15,36722
1/1/2016,Canada,2016A000011124,v1,1,35970303
1/1/2016,Newfoundland and Labrador,2016A000210,v2,2,529063
1/1/2016,Prince Edward Island,2016A000211,v8,3,145784
1/1/2016,Nova Scotia,2016A000212,v9,4,940382
1/1/2016,New Brunswick,2016A000213,v10,5,762289
1/1/2016,Quebec,2016A000224,v11,6,8204085
1/1/2016,Ontario,2016A000235,v12,7,13816545
1/1/2016,Manitoba,2016A000246,v13,8,1307689
1/1/2016,Saskatchewan,2016A000247,v14,9,1131147
1/1/2016,Alberta,2016A000248,v15,10,4181765
1/1/2016,British Columbia,2016A000259,v3,11,4832155
1/1/2016,Yukon,2016A000260,v4,12,38042
1/1/2016,Northwest Territories,2016A000261,v6,14,44590
1/1/2016,Nunavut,2016A000262,v7,15,36767
1/1/2016,Canada,2016A000011124,v1,1,36109487
1/1/2016,Newfoundland and Labrador,2016A000210,v2,2,529426
1/1/2016,Prince Edward Island,2016A000211,v8,3,146969
1/1/2016,Nova Scotia,2016A000212,v9,4,942790
1/1/2016,New Brunswick,2016A000213,v10,5,763350
1/1/2016,Quebec,2016A000224,v11,6,8225950
1/1/2016,Ontario,2016A000235,v12,7,13875394
1/1/2016,Manitoba,2016A000246,v13,8,1314139
1/1/2016,Saskatchewan,2016A000247,v14,9,1135987
1/1/2016,Alberta,2016A000248,v15,10,4196061
1/1/2016,British Columbia,2016A000259,v3,11,4859250
1/1/2016,Yukon,2016A000260,v4,12,38547
1/1/2016,Northwest Territories,2016A000261,v6,14,44649
1/1/2016,Nunavut,2016A000262,v7,15,36975
1/1/2016,Canada,2016A000011124,v1,1,36258726
1/1/2016,Newfoundland and Labrador,2016A000210,v2,2,529900
1/1/2016,Prince Edward Island,2016A000211,v8,3,147936
1/1/2016,Nova Scotia,2016A000212,v9,4,946030
1/1/2016,New Brunswick,2016A000213,v10,5,764844
1/1/2016,Quebec,2016A000224,v11,6,8249692
1/1/2016,Ontario,2016A000235,v12,7,13946431
1/1/2016,Manitoba,2016A000246,v13,8,1319911
1/1/2016,Saskatchewan,2016A000247,v14,9,1140690
1/1/2016,Alberta,2016A000248,v15,10,4208958
1/1/2016,British Columbia,2016A000259,v3,11,4884002
1/1/2016,Yukon,2016A000260,v4,12,38750
1/1/2016,Northwest Territories,2016A000261,v6,14,44542
1/1/2016,Nunavut,2016A000262,v7,15,37040
1/1/2017,Canada,2016A000011124,v1,1,36314099
1/1/2017,Newfoundland and Labrador,2016A000210,v2,2,529347
1/1/2017,Prince Edward Island,2016A000211,v8,3,148181
1/1/2017,Nova Scotia,2016A000212,v9,4,945943
1/1/2017,New Brunswick,2016A000213,v10,5,764617
1/1/2017,Quebec,2016A000224,v11,6,8257450
1/1/2017,Ontario,2016A000235,v12,7,13971785
1/1/2017,Manitoba,2016A000246,v13,8,1324129
1/1/2017,Saskatchewan,2016A000247,v14,9,1143313
1/1/2017,Alberta,2016A000248,v15,10,4217855
1/1/2017,British Columbia,2016A000259,v3,11,4890848
1/1/2017,Yukon,2016A000260,v4,12,38848
1/1/2017,Northwest Territories,2016A000261,v6,14,44607
1/1/2017,Nunavut,2016A000262,v7,15,37176
1/1/2017,Canada,2016A000011124,v1,1,36398013
1/1/2017,Newfoundland and Labrador,2016A000210,v2,2,528544
1/1/2017,Prince Edward Island,2016A000211,v8,3,148860
1/1/2017,Nova Scotia,2016A000212,v9,4,947384
1/1/2017,New Brunswick,2016A000213,v10,5,764813
1/1/2017,Quebec,2016A000224,v11,6,8272894
1/1/2017,Ontario,2016A000235,v12,7,14006386
1/1/2017,Manitoba,2016A000246,v13,8,1328412
1/1/2017,Saskatchewan,2016A000247,v14,9,1146218
1/1/2017,Alberta,2016A000248,v15,10,4227969
1/1/2017,British Columbia,2016A000259,v3,11,4905210
1/1/2017,Yukon,2016A000260,v4,12,39175
1/1/2017,Northwest Territories,2016A000261,v6,14,44813
1/1/2017,Nunavut,2016A000262,v7,15,37335
1/1/2017,Canada,2016A000011124,v1,1,36545236
1/1/2017,Newfoundland and Labrador,2016A000210,v2,2,528249
1/1/2017,Prince Edward Island,2016A000211,v8,3,150402
1/1/2017,Nova Scotia,2016A000212,v9,4,950108
1/1/2017,New Brunswick,2016A000213,v10,5,766621
1/1/2017,Quebec,2016A000224,v11,6,8302063
1/1/2017,Ontario,2016A000235,v12,7,14070141
1/1/2017,Manitoba,2016A000246,v13,8,1334790
1/1/2017,Saskatchewan,2016A000247,v14,9,1150331
1/1/2017,Alberta,2016A000248,v15,10,4241100
1/1/2017,British Columbia,2016A000259,v3,11,4929384
1/1/2017,Yukon,2016A000260,v4,12,39610
1/1/2017,Northwest Territories,2016A000261,v6,14,44891
1/1/2017,Nunavut,2016A000262,v7,15,37546
1/1/2017,Canada,2016A000011124,v1,1,36721223
1/1/2017,Newfoundland and Labrador,2016A000210,v2,2,528288
1/1/2017,Prince Edward Island,2016A000211,v8,3,151376
1/1/2017,Nova Scotia,2016A000212,v9,4,953683
1/1/2017,New Brunswick,2016A000213,v10,5,767935
1/1/2017,Quebec,2016A000224,v11,6,8336460
1/1/2017,Ontario,2016A000235,v12,7,14150783
1/1/2017,Manitoba,2016A000246,v13,8,1340565
1/1/2017,Saskatchewan,2016A000247,v14,9,1154755
1/1/2017,Alberta,2016A000248,v15,10,4258195
1/1/2017,British Columbia,2016A000259,v3,11,4956550
1/1/2017,Yukon,2016A000260,v4,12,39804
1/1/2017,Northwest Territories,2016A000261,v6,14,45126
1/1/2017,Nunavut,2016A000262,v7,15,37703
1/1/2018,Canada,2016A000011124,v1,1,36798408
1/1/2018,Newfoundland and Labrador,2016A000210,v2,2,527544
1/1/2018,Prince Edward Island,2016A000211,v8,3,151516
1/1/2018,Nova Scotia,2016A000212,v9,4,953838
1/1/2018,New Brunswick,2016A000213,v10,5,768005
1/1/2018,Quebec,2016A000224,v11,6,8350601
1/1/2018,Ontario,2016A000235,v12,7,14186830
1/1/2018,Manitoba,2016A000246,v13,8,1344418
1/1/2018,Saskatchewan,2016A000247,v14,9,1156659
1/1/2018,Alberta,2016A000248,v15,10,4268853
1/1/2018,British Columbia,2016A000259,v3,11,4967421
1/1/2018,Yukon,2016A000260,v4,12,39972
1/1/2018,Northwest Territories,2016A000261,v6,14,45066
1/1/2018,Nunavut,2016A000262,v7,15,37685
1/1/2018,Canada,2016A000011124,v1,1,36898431
1/1/2018,Newfoundland and Labrador,2016A000210,v2,2,526395
1/1/2018,Prince Edward Island,2016A000211,v8,3,152039
1/1/2018,Nova Scotia,2016A000212,v9,4,954618
1/1/2018,New Brunswick,2016A000213,v10,5,768522
1/1/2018,Quebec,2016A000224,v11,6,8367551
1/1/2018,Ontario,2016A000235,v12,7,14235643
1/1/2018,Manitoba,2016A000246,v13,8,1347055
1/1/2018,Saskatchewan,2016A000247,v14,9,1158451
1/1/2018,Alberta,2016A000248,v15,10,4281706
1/1/2018,British Columbia,2016A000259,v3,11,4983183
1/1/2018,Yukon,2016A000260,v4,12,40141
1/1/2018,Northwest Territories,2016A000261,v6,14,45320
1/1/2018,Nunavut,2016A000262,v7,15,37807
1/1/2018,Canada,2016A000011124,v1,1,37065084
1/1/2018,Newfoundland and Labrador,2016A000210,v2,2,525560
1/1/2018,Prince Edward Island,2016A000211,v8,3,153396
1/1/2018,Nova Scotia,2016A000212,v9,4,958406
1/1/2018,New Brunswick,2016A000213,v10,5,770301
1/1/2018,Quebec,2016A000224,v11,6,8401738
1/1/2018,Ontario,2016A000235,v12,7,14308697
1/1/2018,Manitoba,2016A000246,v13,8,1352825
1/1/2018,Saskatchewan,2016A000247,v14,9,1161767
1/1/2018,Alberta,2016A000248,v15,10,4298275
1/1/2018,British Columbia,2016A000259,v3,11,5010476
1/1/2018,Yukon,2016A000260,v4,12,40519
1/1/2018,Northwest Territories,2016A000261,v6,14,44981
1/1/2018,Nunavut,2016A000262,v7,15,38143
1/1/2018,Canada,2016A000011124,v1,1,37250385
1/1/2018,Newfoundland and Labrador,2016A000210,v2,2,525729
1/1/2018,Prince Edward Island,2016A000211,v8,3,155152
1/1/2018,Nova Scotia,2016A000212,v9,4,963447
1/1/2018,New Brunswick,2016A000213,v10,5,772597
1/1/2018,Quebec,2016A000224,v11,6,8434705
1/1/2018,Ontario,2016A000235,v12,7,14392903
1/1/2018,Manitoba,2016A000246,v13,8,1357968
1/1/2018,Saskatchewan,2016A000247,v14,9,1165929
1/1/2018,Alberta,2016A000248,v15,10,4317665
1/1/2018,British Columbia,2016A000259,v3,11,5040353
1/1/2018,Yukon,2016A000260,v4,12,40679
1/1/2018,Northwest Territories,2016A000261,v6,14,44970
1/1/2018,Nunavut,2016A000262,v7,15,38288
1/1/2019,Canada,2016A000011124,v1,1,37325235
1/1/2019,Newfoundland and Labrador,2016A000210,v2,2,524803
1/1/2019,Prince Edward Island,2016A000211,v8,3,155254
1/1/2019,Nova Scotia,2016A000212,v9,4,964073
1/1/2019,New Brunswick,2016A000213,v10,5,772828
1/1/2019,Quebec,2016A000224,v11,6,8447803
1/1/2019,Ontario,2016A000235,v12,7,14426822
1/1/2019,Manitoba,2016A000246,v13,8,1361820
1/1/2019,Saskatchewan,2016A000247,v14,9,1168447
1/1/2019,Alberta,2016A000248,v15,10,4330833
1/1/2019,British Columbia,2016A000259,v3,11,5048144
1/1/2019,Yukon,2016A000260,v4,12,40854
1/1/2019,Northwest Territories,2016A000261,v6,14,45202
1/1/2019,Nunavut,2016A000262,v7,15,38352
1/1/2019,Canada,2016A000011124,v1,1,37422946
1/1/2019,Newfoundland and Labrador,2016A000210,v2,2,524131
1/1/2019,Prince Edward Island,2016A000211,v8,3,155916
1/1/2019,Nova Scotia,2016A000212,v9,4,965553
1/1/2019,New Brunswick,2016A000213,v10,5,774035
1/1/2019,Quebec,2016A000224,v11,6,8466531
1/1/2019,Ontario,2016A000235,v12,7,14467552
1/1/2019,Manitoba,2016A000246,v13,8,1364667
1/1/2019,Saskatchewan,2016A000247,v14,9,1169397
1/1/2019,Alberta,2016A000248,v15,10,4344454
1/1/2019,British Columbia,2016A000259,v3,11,5066120
1/1/2019,Yukon,2016A000260,v4,12,40932
1/1/2019,Northwest Territories,2016A000261,v6,14,45137
1/1/2019,Nunavut,2016A000262,v7,15,38521
1/1/2019,Canada,2016A000011124,v1,1,37601230
1/1/2019,Newfoundland and Labrador,2016A000210,v2,2,523427
1/1/2019,Prince Edward Island,2016A000211,v8,3,157419
1/1/2019,Nova Scotia,2016A000212,v9,4,970243
1/1/2019,New Brunswick,2016A000213,v10,5,777128
1/1/2019,Quebec,2016A000224,v11,6,8503483
1/1/2019,Ontario,2016A000235,v12,7,14544701
1/1/2019,Manitoba,2016A000246,v13,8,1369954
1/1/2019,Saskatchewan,2016A000247,v14,9,1172479
1/1/2019,Alberta,2016A000248,v15,10,4362576
1/1/2019,British Columbia,2016A000259,v3,11,5094796
1/1/2019,Yukon,2016A000260,v4,12,41362
1/1/2019,Northwest Territories,2016A000261,v6,14,45070
1/1/2019,Nunavut,2016A000262,v7,15,38592
1/1/2019,Canada,2016A000011124,v1,1,37811399
1/1/2019,Newfoundland and Labrador,2016A000210,v2,2,523847
1/1/2019,Prince Edward Island,2016A000211,v8,3,158778
1/1/2019,Nova Scotia,2016A000212,v9,4,976495
1/1/2019,New Brunswick,2016A000213,v10,5,780631
1/1/2019,Quebec,2016A000224,v11,6,8542198
1/1/2019,Ontario,2016A000235,v12,7,14638247
1/1/2019,Manitoba,2016A000246,v13,8,1374081
1/1/2019,Saskatchewan,2016A000247,v14,9,1176427
1/1/2019,Alberta,2016A000248,v15,10,4384982
1/1/2019,British Columbia,2016A000259,v3,11,5130251
1/1/2019,Yukon,2016A000260,v4,12,41648
1/1/2019,Northwest Territories,2016A000261,v6,14,45189
1/1/2019,Nunavut,2016A000262,v7,15,38625
1/1/2020,Canada,2016A000011124,v1,1,37908599
1/1/2020,Newfoundland and Labrador,2016A000210,v2,2,523287
1/1/2020,Prince Edward Island,2016A000211,v8,3,159387
1/1/2020,Nova Scotia,2016A000212,v9,4,977519
1/1/2020,New Brunswick,2016A000213,v10,5,780707
1/1/2020,Quebec,2016A000224,v11,6,8558033
1/1/2020,Ontario,2016A000235,v12,7,14688726
1/1/2020,Manitoba,2016A000246,v13,8,1377578
1/1/2020,Saskatchewan,2016A000247,v14,9,1179355
1/1/2020,Alberta,2016A000248,v15,10,4401180
1/1/2020,British Columbia,2016A000259,v3,11,5137137
1/1/2020,Yukon,2016A000260,v4,12,41700
1/1/2020,Northwest Territories,2016A000261,v6,14,45269
1/1/2020,Nunavut,2016A000262,v7,15,38721
1/1/2020,Canada,2016A000011124,v1,1,38000056
1/1/2020,Newfoundland and Labrador,2016A000210,v2,2,522465
1/1/2020,Prince Edward Island,2016A000211,v8,3,160417
1/1/2020,Nova Scotia,2016A000212,v9,4,979175
1/1/2020,New Brunswick,2016A000213,v10,5,782199
1/1/2020,Quebec,2016A000224,v11,6,8574270
1/1/2020,Ontario,2016A000235,v12,7,14729324
1/1/2020,Manitoba,2016A000246,v13,8,1379735
1/1/2020,Saskatchewan,2016A000247,v14,9,1179939
1/1/2020,Alberta,2016A000248,v15,10,4415700
1/1/2020,British Columbia,2016A000259,v3,11,5150616
1/1/2020,Yukon,2016A000260,v4,12,42017
1/1/2020,Northwest Territories,2016A000261,v6,14,45363
1/1/2020,Nunavut,2016A000262,v7,15,38836
1/1/2020,Canada,2016A000011124,v1,1,38037204
1/1/2020,Newfoundland and Labrador,2016A000210,v2,2,521364
1/1/2020,Prince Edward Island,2016A000211,v8,3,161329
1/1/2020,Nova Scotia,2016A000212,v9,4,981889
1/1/2020,New Brunswick,2016A000213,v10,5,783204
1/1/2020,Quebec,2016A000224,v11,6,8578300
1/1/2020,Ontario,2016A000235,v12,7,14745712
1/1/2020,Manitoba,2016A000246,v13,8,1380648
1/1/2020,Saskatchewan,2016A000247,v14,9,1179300
1/1/2020,Alberta,2016A000248,v15,10,4420029
1/1/2020,British Columbia,2016A000259,v3,11,5158728
1/1/2020,Yukon,2016A000260,v4,12,42174
1/1/2020,Northwest Territories,2016A000261,v6,14,45372
1/1/2020,Nunavut,2016A000262,v7,15,39155
1/1/2020,Canada,2016A000011124,v1,1,38033014
1/1/2020,Newfoundland and Labrador,2016A000210,v2,2,520194
1/1/2020,Prince Edward Island,2016A000211,v8,3,161402
1/1/2020,Nova Scotia,2016A000212,v9,4,981552
1/1/2020,New Brunswick,2016A000213,v10,5,783257
1/1/2020,Quebec,2016A000224,v11,6,8579476
1/1/2020,Ontario,2016A000235,v12,7,14740704
1/1/2020,Manitoba,2016A000246,v13,8,1380447
1/1/2020,Saskatchewan,2016A000247,v14,9,1178164
1/1/2020,Alberta,2016A000248,v15,10,4424557
1/1/2020,British Columbia,2016A000259,v3,11,5156587
1/1/2020,Yukon,2016A000260,v4,12,42300
1/1/2020,Northwest Territories,2016A000261,v6,14,45265
1/1/2020,Nunavut,2016A000262,v7,15,39109
1/1/2021,Canada,2016A000011124,v1,1,38068872
1/1/2021,Newfoundland and Labrador,2016A000210,v2,2,519664
1/1/2021,Prince Edward Island,2016A000211,v8,3,161514
1/1/2021,Nova Scotia,2016A000212,v9,4,982012
1/1/2021,New Brunswick,2016A000213,v10,5,784156
1/1/2021,Quebec,2016A000224,v11,6,8579370
1/1/2021,Ontario,2016A000235,v12,7,14759431
1/1/2021,Manitoba,2016A000246,v13,8,1381459
1/1/2021,Saskatchewan,2016A000247,v14,9,1178971
1/1/2021,Alberta,2016A000248,v15,10,4431454
1/1/2021,British Columbia,2016A000259,v3,11,5163919
1/1/2021,Yukon,2016A000260,v4,12,42344
1/1/2021,Northwest Territories,2016A000261,v6,14,45323
1/1/2021,Nunavut,2016A000262,v7,15,39255
1/1/2021,Canada,2016A000011124,v1,1,38153211
1/1/2021,Newfoundland and Labrador,2016A000210,v2,2,519693
1/1/2021,Prince Edward Island,2016A000211,v8,3,162596
1/1/2021,Nova Scotia,2016A000212,v9,4,985776
1/1/2021,New Brunswick,2016A000213,v10,5,785819
1/1/2021,Quebec,2016A000224,v11,6,8587179
1/1/2021,Ontario,2016A000235,v12,7,14795883
1/1/2021,Manitoba,2016A000246,v13,8,1383638
1/1/2021,Saskatchewan,2016A000247,v14,9,1180314
1/1/2021,Alberta,2016A000248,v15,10,4438772
1/1/2021,British Columbia,2016A000259,v3,11,5185990
1/1/2021,Yukon,2016A000260,v4,12,42586
1/1/2021,Northwest Territories,2016A000261,v6,14,45629
1/1/2021,Nunavut,2016A000262,v7,15,39336
1/1/2021,Canada,2016A000011124,v1,1,38246108
1/1/2021,Newfoundland and Labrador,2016A000210,v2,2,520553
1/1/2021,Prince Edward Island,2016A000211,v8,3,164318
1/1/2021,Nova Scotia,2016A000212,v9,4,992055
1/1/2021,New Brunswick,2016A000213,v10,5,789225
1/1/2021,Quebec,2016A000224,v11,6,8604495
1/1/2021,Ontario,2016A000235,v12,7,14826276
1/1/2021,Manitoba,2016A000246,v13,8,1383765
1/1/2021,Saskatchewan,2016A000247,v14,9,1179844
1/1/2021,Alberta,2016A000248,v15,10,4442879
1/1/2021,British Columbia,2016A000259,v3,11,5214805
1/1/2021,Yukon,2016A000260,v4,12,42986
1/1/2021,Northwest Territories,2016A000261,v6,14,45504
1/1/2021,Nunavut,2016A000262,v7,15,39403
1/1/2021,Canada,2016A000011124,v1,1,38436447
1/1/2021,Newfoundland and Labrador,2016A000210,v2,2,521758
1/1/2021,Prince Edward Island,2016A000211,v8,3,165936
1/1/2021,Nova Scotia,2016A000212,v9,4,998832
1/1/2021,New Brunswick,2016A000213,v10,5,794300
1/1/2021,Quebec,2016A000224,v11,6,8631147
1/1/2021,Ontario,2016A000235,v12,7,14915270
1/1/2021,Manitoba,2016A000246,v13,8,1386333
1/1/2021,Saskatchewan,2016A000247,v14,9,1180867
1/1/2021,Alberta,2016A000248,v15,10,4464170
1/1/2021,British Columbia,2016A000259,v3,11,5249635
1/1/2021,Yukon,2016A000260,v4,12,43095
1/1/2021,Northwest Territories,2016A000261,v6,14,45515
1/1/2021,Nunavut,2016A000262,v7,15,39589
1/1/2022,Canada,2016A000011124,v1,1,38526760
1/1/2022,Newfoundland and Labrador,2016A000210,v2,2,522453
1/1/2022,Prince Edward Island,2016A000211,v8,3,166331
1/1/2022,Nova Scotia,2016A000212,v9,4,1002586
1/1/2022,New Brunswick,2016A000213,v10,5,797102
1/1/2022,Quebec,2016A000224,v11,6,8639642
1/1/2022,Ontario,2016A000235,v12,7,14951825
1/1/2022,Manitoba,2016A000246,v13,8,1390249
1/1/2022,Saskatchewan,2016A000247,v14,9,1183269
1/1/2022,Alberta,2016A000248,v15,10,4480486
1/1/2022,British Columbia,2016A000259,v3,11,5264485
1/1/2022,Yukon,2016A000260,v4,12,42982
1/1/2022,Northwest Territories,2016A000261,v6,14,45640
1/1/2022,Nunavut,2016A000262,v7,15,39710
